Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code,Operation
1659.06,G04,X1.0000,,,,,,0,1.16,0,2998,4.102564103,4.683760684,9.35042735,20.8034188,-15.713,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1660.22,Y-31.5880,,,,,,,8181.60428,14.88,253.8294157,2998,17.5325722,13.76964406,15.54936199,22.70315648,-15.713,-31.588,0,-63.176,63.176,-4,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,1,Face Milling
1675.1,G04,X1.0000,,,,,,1065.370008,1.19,0,2998,2.325,2.091666667,6.975,23.44166667,-15.713,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1676.29,X-12.5380,,,,,,,563.93698,0.87,174.75,2998,14.60227273,26.04545455,6.056818182,17.77272727,-12.538,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,1,Face Milling
1677.16,G04,X1.0000,,,,,,0,0.85,0,2998,3.465116279,3.662790698,2.534883721,27.88372093,-12.538,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1678.01,Y31.5880,,,,,,,8730.234952,15.05,253.8313413,2998,17.09694555,21.4189907,12.71646746,18.49003984,-12.538,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,1,Face Milling
1693.06,G04,X1.0000,,,,,,534.632536,0.88,0,2998,2,6.078651685,7.966292135,27.29213483,-12.538,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1693.94,X-9.3630,,,,,,,524.826796,0.9,170.2637363,2998,9.120879121,18.8021978,10.20879121,24.30769231,-9.363,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,1,Face Milling
1694.84,G04,X1.0000,,,,,,555.894512,1.19,0,2998,4.091666667,5.658333333,8.45,21.71666667,-9.363,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1696.03,Y-31.5880,,,,,,,7094.6908,12.32,304.7526358,2998,19.06650446,15.29359286,16.23438767,22.97972425,-9.363,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,1,Face Milling
1708.35,G04,X1.0000,,,,,,1089.839884,1.23,0,2998,2.338709677,1.25,7.177419355,23.75,-9.363,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1709.58,X-6.1880,,,,,,,0,0.59,299.9166667,2998,17.25,1.483333333,0.516666667,19.65,-6.188,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,1,Face Milling
1710.17,G04,X1.0000,,,,,,565.441252,0.89,0,2997.888889,4.066666667,2.011111111,2.144444444,27.24444444,-6.188,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1711.06,Y31.5880,,,,,,,7624.784768,12.61,298.0309033,2997.762282,17.94690967,21.53090333,14.38431062,19.06973059,-6.188,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,1,Face Milling
1723.67,G04,X1.0000,,,,,,550.643324,1.18,0,2998,2.067226891,6.210084034,9.18487395,29.19327731,-6.188,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1724.85,X-3.0130,,,,,,,549.101756,0.6,300,2998,13.36065574,36.98360656,8.524590164,22,-3.013,31.588,3.175,0,3.175,-4,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,1,Face Milling
1725.45,G04,X1.0000,,,,,,1241.779052,2.09,0,4348.014286,28.11904762,4.271428571,9.561904762,24.43333333,-3.013,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1727.54,Y-31.5880,,,,,,,7385.053332,12.45,304.7552167,5999,23.71669342,8.530497592,13.41252006,23.30658106,-3.013,-31.588,0,-63.176,63.176,-4,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,1,Face Milling
1739.99,G04,X1.0000,,,,,,587.568584,0.93,0,5998.893617,5.042553191,1.404255319,7.691489362,23.61702128,-3.013,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1740.92,X0.1630,,,,,,,570.5955,0.89,257.9444444,5992.444444,17.83333333,51.76666667,7.666666667,23.35555556,0.163,-31.588,3.176,0,3.176,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,1,Face Milling
1741.81,G04,X1.0000,,,,,,549.932628,0.9,0,5998.89011,6.175824176,7.714285714,4.340659341,20.61538462,0.163,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1742.71,Y31.5880,,,,,,,7474.520664,12.56,304.7573588,5998.753381,23.10342084,33.60063644,13.73031026,20.78838504,0.163,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,1,Face Milling
1755.27,G04,X1.0000,,,,,,543.351364,0.92,0,5998.892473,5.010752688,5.752688172,8.64516129,20.70967742,0.163,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1756.19,X3.3380,,,,,,,550.330748,0.9,204.4505495,5992.296703,15.32967033,18.53846154,4.340659341,21.34065934,3.338,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,1,Face Milling
1757.09,G04,X1.0000,,,,,,561.580672,0.88,0,5998.88764,6.168539326,9.741573034,7.95505618,26.29213483,3.338,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1757.97,Y-31.5880,,,,,,,5666.955816,9.41,406.5679406,5998.692144,25.21019108,10.8343949,15.88853503,23.48301486,3.338,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,1,Face Milling
1767.38,G04,X1.0000,,,,,,0,0.9,0,5999,5,1.384615385,7.659340659,20.2967033,3.338,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1768.28,X6.5130,,,,,,,0,0.59,210.2833333,5993.833333,14.43333333,19.51666667,8.55,23.06666667,6.513,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,1,Face Milling
1768.87,G04,X1.0000,,,,,,0,1.2,0,5999,7.380165289,7.58677686,4.404958678,24.53719008,6.513,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1770.07,Y31.5880,,,,,,,0,9.33,406.5642398,5998.689507,23.94432548,42.14561028,15.48608137,20.53104925,6.513,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,1,Face Milling
1779.4,G04,X1.0000,,,,,,0,0.92,0,5998.892473,5.032258065,5.311827957,9.333333333,28.69892473,6.513,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1780.32,X9.6880,,,,,,,0,0.6,200.1639344,5989.163934,14.91803279,43.95081967,11,24.91803279,9.688,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,1,Face Milling
1780.92,G04,X1.0000,,,,,,1045.839928,1.2,0,5999,7.115702479,8.743801653,8.603305785,21.51239669,9.688,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1782.12,Y-31.5880,,,,,,,8555.4286,14.67,257.8242507,5999,21.37874659,7.516348774,15.21389646,23.89237057,9.688,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,1,Face Milling
1796.79,G04,X1.0000,,,,,,545.66342,0.89,0,5998.888889,5.011111111,1.011111111,7.666666667,20.06666667,9.688,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1797.68,X12.8630,,,,,,,554.502868,0.89,187.4666667,5995.666667,14.91111111,38.14444444,7.944444444,23.63333333,12.863,-31.588,3.175,0,3.175,-4,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,1,Face Milling
1798.57,G04,X1.0000,,,,,,567.557504,1.21,0,5998.918033,6.844262295,7.762295082,4.786885246,21.60655738,12.863,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1799.78,Y31.5880,,,,,,,4785.196088,14.73,257.8249661,5998.592944,21.71845319,31.16078697,13.39891452,21.2578019,12.863,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,1,Face Milling
1814.51,G04,X1.0000,,,,,,0,0.91,0,5998.891304,5.054347826,6.184782609,8.010869565,21.66304348,12.863,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1815.42,X16.0380,,,,,,,0,0.89,249.2222222,5992.555556,16.77777778,29.85555556,4.6,24.04444444,16.038,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,1,Face Milling
1816.31,G04,X1.0000,,,,,,0,0.9,0,5998.89011,6.43956044,8.065934066,6.846153846,21.45054945,16.038,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1817.21,Y-31.5880,,,,,,,1832.899192,6.28,578.0333863,5998.491256,28.6836248,7.491255962,16.52941176,24.0317965,16.038,-31.588,0,-63.176,63.176,-4,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,1,Face Milling
1823.49,G04,X1.0000,,,,,,553.274764,1.21,10.6557377,5998.918033,5.426229508,2.213114754,8.204918033,23.14754098,16.038,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1824.7,X19.2130,,,,,,,0,0.29,589.6666667,5989.333333,26.4,26.4,7.8,17.26666667,19.213,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,1,Face Milling
1824.99,G04,X1.0000,,,,,,568.791084,1.2,5.041322314,5998.917355,6.371900826,6.925619835,3.115702479,25.97520661,19.213,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1826.19,Y31.5880,,,,,,,4389.088888,6.13,609.0065147,5998.495114,26.0732899,47.36156352,18.28827362,20.87459283,19.213,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,1,Face Milling
1832.32,G04,X1.0000,,,,,,0,0.93,0,5998.893617,5.031914894,6.14893617,9.957446809,24.9787234,19.213,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1833.25,X22.3880,,,,,,,535.749196,0.62,290.4761905,5993.920635,14.66666667,51.3968254,10.3968254,22.63492063,22.388,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,1,Face Milling
1833.87,G04,X1.0000,,,,,,1049.983336,1.83,0,4258.228261,25.13586957,8.114130435,7.711956522,21.60326087,22.388,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1835.7,Y-31.5880,,,,,,,27613.89639,49.98,75.52870574,1503.502901,13.0840168,5.442288458,12.66693339,18.65613123,22.388,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,1,Face Milling
1885.68,G04,X1.0000,,,,,,517.081068,0.89,0,1499,2.022222222,4.1,5.7,21,22.388,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1886.57,X25.5630,,,,,,,1091.575924,2.67,75.15671642,1501.313433,12.30970149,28.27238806,5.645522388,15.79477612,25.563,-31.588,3.175,0,3.175,-4,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,1,Face Milling
1889.24,G04,X1.0000,,,,,,543.6669,0.88,0,1502.258427,3.348314607,6.707865169,2.516853933,22.69662921,25.563,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1890.12,Y31.5880,,,,,,,15974.38488,49.89,75.52785571,1503.44489,13.06452906,13.38857715,10.29799599,15.93006012,25.563,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,1,Face Milling
1940.01,G04,X1.0000,,,,,,591.385504,1.21,0,1499,2.016393443,0.704918033,7.483606557,25.48360656,25.563,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1941.22,X28.7380,,,,,,,1589.48596,2.39,75.68333333,1501.458333,6.979166667,31.92916667,5.9625,22.88333333,28.738,31.588,3.175,0,3.175,-4,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,1,Face Milling
1943.61,G04,X1.0000,,,,,,521.548744,1.17,0,1499,2.279661017,6.796610169,7.279661017,22.76271186,28.738,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1944.78,Y-31.5880,,,,,,,26079.676,49.65,75.98469593,1501.38824,5.747080145,6.202778896,11.39287153,23.5938381,28.738,-31.588,0,-63.176,63.176,-4,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,1,Face Milling
1994.43,G04,X1.0000,,,,,,1060.608848,1.22,0,1499,2,8.430894309,6.317073171,18.51219512,28.738,-31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1995.65,X31.5880,Y-30.0000,,,,,,1037.028452,2.44,75.68979592,1499,2,28.44897959,10.86122449,20.62040816,31.588,-30,2.85,1.588,3.262551762,-4,0,Both,0,0,1,0,0,Air-Cut,3.262551762,1,Face Milling
1998.09,G04,X1.0000,,,,,,517.104452,1.22,0,1499,2,8.536585366,3.821138211,21.25203252,31.588,-30,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
1999.31,Y36.5740,,,,,,,27004.82474,52.38,75.98549341,1499,2,9.142966215,11.08990265,19.4420691,31.588,36.574,0,66.574,66.574,-4,0,Both,0,0,1,0,0,Air-Cut,66.574,1,Face Milling
2051.69,G04,X1.0000,,,,,,515.009808,0.89,0,1499,2,6,6.333333333,17.27777778,31.588,36.574,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2052.58,Z-3.0000,,,,,,,515.09402,0.87,50.14772727,1499,2,6,7,38.63636364,31.588,36.574,0,0,0,-3,1,,0,0,0,0,0,Air-cut in Z while retracting,1,1,Face Milling
2053.45,G04,X1.0000,,,,,,520.17116,1.16,170.6410256,1499,2,6.752136752,6.623931624,30.5042735,31.588,36.574,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2054.61,G00,X-31.5880,Y-36.5740,,,,,665.717912,0.29,19159.33333,1499,2,91.5,48.66666667,31.06666667,-31.588,-36.574,-63.176,-73.148,96.65317832,-3,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,0,Face Milling
2054.9,G04,X1.0000,,,,,,0,0.91,0,1499,2,8.065217391,4.173913043,32.5326087,-31.588,-36.574,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,0,Face Milling
2055.81,Z-5.0000,,,,,,,1026.534216,1.79,63.33333333,1499,2.161111111,3.672222222,1.833333333,13.82777778,-31.588,-36.574,0,0,1,-5,-2,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,1,Face Milling
2057.6,G04,X1.0000,,,,,,514.502612,0.91,0,1499,2,8.347826087,2.695652174,21.0326087,-31.588,-36.574,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2058.51,Y30.0000,,,,,,,29207.19897,52.75,75.50227445,1503.518575,17.95166793,7.575435936,10.42911296,16.78695982,-31.588,30,0,66.574,66.574,-5,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,1,Face Milling
2111.26,G04,X1.0000,,,,,,514.701228,0.93,0,1499,2.053191489,12.62765957,5.734042553,26.62765957,-31.588,30,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2112.19,X-28.4130,Y31.5880,,,,,,1584.393576,3,71.73089701,1503.053156,11.66777409,26.02325581,8.667774086,23.29568106,-28.413,31.588,3.175,1.588,3.549981549,-5,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,1,Face Milling
2115.19,G04,X1.0000,,,,,,1178.038856,1.83,0,2888.679348,16.49456522,9.885869565,7.831521739,24.18478261,-28.413,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2117.02,Y-31.5880,,,,,,,9950.51508,16.64,227.9501502,4500,16.03903904,10.13273273,22.07147147,23.2972973,-28.413,-31.588,0,-63.176,63.176,-5,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,1,Face Milling
2133.66,G04,X1.0000,,,,,,527.42686,1.21,0,4500,3.073770492,1.696721311,6.721311475,24.19672131,-28.413,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2134.87,X-25.2380,,,,,,,563.161164,0.91,217.6847826,4500,15.17391304,79.13043478,6.608695652,20.07608696,-25.238,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,1,Face Milling
2135.78,G04,X1.0000,,,,,,540.976112,0.89,0,4500,3.444444444,3.988888889,2.2,29.13333333,-25.238,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2136.67,Y31.5880,,,,,,,9447.866528,16.72,228.8631201,4500,17.22594142,20.54811715,12.12014345,21.80573819,-25.238,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,1,Face Milling
2153.39,G04,X1.0000,,,,,,527.2722,0.9,0,4500,3.021978022,8.692307692,7.32967033,30.30769231,-25.238,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2154.29,X-22.0630,,,,,,,524.278012,0.89,199.1222222,4500.111111,11.18888889,33.3,11.56666667,24.36666667,-22.063,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,1,Face Milling
2155.18,G04,X1.0000,,,,,,561.021972,1.18,0,4502.521008,5.378151261,10.32773109,5.848739496,21.75630252,-22.063,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2156.36,Y-31.5880,,,,,,,3340.93572,12.31,304.7524351,4500,19.87581169,12.1525974,24.39691558,22.42126623,-22.063,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,1,Face Milling
2168.67,G04,X1.0000,,,,,,0,1.23,0,4500,3.330645161,1.322580645,7.540322581,23.99193548,-22.063,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2169.9,X-18.8880,,,,,,,0,0.59,299.9166667,4500,16.4,25.45,7.333333333,22.58333333,-18.888,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,1,Face Milling
2170.49,G04,X1.0000,,,,,,0,0.93,0,4500,4.670212766,6.329787234,2.117021277,28.9787234,-18.888,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2171.42,Y31.5880,,,,,,,1701.249492,12.78,291.9781079,4500,18.0539484,22.91555903,13.089914,21.40187647,-18.888,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,1,Face Milling
2184.2,G04,X1.0000,,,,,,534.844176,0.87,0,4500,3.056818182,4.329545455,7.284090909,30.59090909,-18.888,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2185.07,X-15.7130,,,,,,,522.642612,0.6,300.0327869,4500.163934,11.8852459,32.83606557,13.93442623,24.01639344,-15.713,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,1,Face Milling
2185.67,G04,X1.0000,,,,,,550.037116,1.18,0,4502.352941,6,8.605042017,6.663865546,21.52941176,-15.713,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2186.85,Y-31.5880,,,,,,,6090.511836,10.08,380.6223984,4500,21.02973241,8.476709613,21.6432111,22.38553023,-15.713,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,1,Face Milling
2196.93,G04,X1.0000,,,,,,536.303752,0.89,0,4500,3.066666667,0.7,6.622222222,24.33333333,-15.713,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2197.82,X-12.5380,,,,,,,555.786324,0.59,321.9666667,4500.166667,14.96666667,3.066666667,1.983333333,22.58333333,-12.538,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,1,Face Milling
2198.41,G04,X1.0000,,,,,,538.052964,1.18,0,4502.436975,4.857142857,6.142857143,2.142857143,29.21848739,-12.538,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2199.59,Y31.5880,,,,,,,6064.1557,9.84,380.613198,4500,20.1319797,22.82639594,13.05685279,21.90761421,-12.538,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,1,Face Milling
2209.43,G04,X1.0000,,,,,,527.97594,1.2,0,4500,3.082644628,9.148760331,7.776859504,30.21487603,-12.538,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2210.63,X-9.3630,,,,,,,0,0.61,374.8548387,4500,15.37096774,29.27419355,11.01612903,22.4516129,-9.363,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,1,Face Milling
2211.24,G04,X1.0000,,,,,,559.92766,0.89,0,4500,4.488888889,6.388888889,7.055555556,22.64444444,-9.363,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2212.13,Y-31.5880,,,,,,,8952.36682,14.97,256.8284379,4500,18.81375167,8.027369826,22.40720961,22.37449933,-9.363,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,1,Face Milling
2227.1,G04,X1.0000,,,,,,523.205308,0.9,0,4500,3.076923077,0.395604396,5.956043956,23.32967033,-9.363,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2228,X-6.1880,,,,,,,545.832732,0.9,254.1758242,4500,15.78021978,69.26373626,6.857142857,22.41758242,-6.188,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,1,Face Milling
2228.9,G04,X1.0000,,,,,,543.230744,0.89,0,4500,3.455555556,2.988888889,2.188888889,29.84444444,-6.188,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2229.79,Y31.5880,,,,,,,4299.342576,14.95,256.8282086,4500,17.875,16.11831551,12.92112299,21.6263369,-6.188,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,1,Face Milling
2244.74,G04,X1.0000,,,,,,0,0.89,0,4500,3.033333333,10.87777778,7.666666667,30.97777778,-6.188,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2245.63,X-3.0130,,,,,,,0,0.91,254.2065217,4500,12.83695652,28.79347826,17.76086957,24.34782609,-3.013,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,1,Face Milling
2246.54,G04,X1.0000,,,,,,0,2.1,0,3762.64455,11.72037915,8.293838863,6.616113744,18.88625592,-3.013,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2248.64,Y-31.5880,,,,,,,13624.19432,24.9,151.9389803,2998,15.48414291,11.04094741,13.59775191,20.41389,-3.013,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,1,Face Milling
2273.54,G04,X1.0000,,,,,,0,0.88,0,2997.88764,2.02247191,0.629213483,6.011235955,20.97752809,-3.013,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2274.42,X0.1630,,,,,,,1110.491656,1.51,131.0131579,2995.960526,12.48026316,29.80263158,6.171052632,16.90789474,0.163,-31.588,3.176,0,3.176,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,1,Face Milling
2275.93,G04,X1.0000,,,,,,541.805652,0.88,0,2997.88764,2.426966292,4.247191011,1.842696629,28.58426966,0.163,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2276.81,Y31.5880,,,,,,,14329.44362,24.94,151.9390782,2997.887776,14.94468938,15.82845691,11.09859719,19.04689379,0.163,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,1,Face Milling
2301.75,G04,X1.0000,,,,,,583.154928,1.18,0,2998,2.033613445,4.87394958,7.226890756,27.24369748,0.163,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2302.93,X3.3380,,,,,,,544.606552,1.17,150.7118644,2998,10.92372881,30.96610169,5.661016949,27.20338983,3.338,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,1,Face Milling
2304.1,G04,X1.0000,,,,,,540.540992,1.14,0,2998,3.104347826,6.982608696,8.591304348,18.56521739,3.338,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2305.24,Y-31.5880,,,,,,,11055.91376,18.61,202.8909774,2998,17.83136412,14.74865736,15.61331901,22.27336198,3.338,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,1,Face Milling
2323.85,G04,X1.0000,,,,,,521.339176,1.21,0,2998,2.073770492,1.049180328,6.245901639,22.18032787,3.338,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2325.06,X6.5130,,,,,,,558.922148,0.88,200.7191011,2998,14.97752809,49.70786517,5.606741573,18.13483146,6.513,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,1,Face Milling
2325.94,G04,X1.0000,,,,,,534.834852,0.91,0,2997.891304,3.130434783,2.336956522,1.75,28.27173913,6.513,-31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2326.85,Y31.5880,,,,,,,10521.67801,18.8,199.5465178,2997.835194,16.16108453,16.6374269,12.19564062,19.08931419,6.513,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,1,Face Milling
2345.65,G04,X1.0000,,,,,,524.5897,0.91,0,2998,2,2.282608696,7.673913043,25.68478261,6.513,31.588,0,0,0,-5,0,,0,0,0,0,0,Dwell,0,1,Face Milling
2346.56,X9.6880,,,,,,,524.648752,1.2,152.6694215,2998,10.32231405,26.83471074,8.94214876,25.69421488,9.688,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,1,Face Milling
