RUN_NAME,Mean,Stdv,Mins,Maxs,Range,STATION_FACTOR,TURB_INT,TREND_CORR_TI
200601261410,4.74,11.50,-45.70,64.80,110.50,999.0,999.0,999.0
200601261420,6.51,9.54,-35.00,41.50,76.50,999.0,999.0,999.0
200601261430,356.91,10.39,-43.40,40.30,83.70,999.0,999.0,999.0
200601261440,355.53,9.99,-44.30,38.90,83.20,999.0,999.0,999.0
200601261450,350.53,9.94,-55.30,27.60,82.90,999.0,999.0,999.0
200601261500,342.70,12.36,-66.80,27.50,94.30,999.0,999.0,999.0
200601261510,335.81,9.18,-62.80,15.50,78.30,999.0,999.0,999.0
200601261520,336.90,8.22,-64.90,23.40,88.30,999.0,999.0,999.0
200601261530,338.06,9.77,-60.80,14.50,75.30,999.0,999.0,999.0
200601261540,343.94,10.53,-57.20,30.80,88.00,999.0,999.0,999.0
200601261550,345.29,8.89,-57.10,22.80,79.90,999.0,999.0,999.0
200601261600,339.51,8.20,-54.20,11.10,65.30,999.0,999.0,999.0
200601261610,333.53,6.83,-65.60,4.40,70.00,999.0,999.0,999.0
200601261620,335.63,7.41,-59.80,10.70,70.50,999.0,999.0,999.0
200601261630,328.85,9.83,-63.90,7.90,71.80,999.0,999.0,999.0
200601261640,334.11,7.69,-56.20,5.50,61.70,999.0,999.0,999.0
200601261650,328.75,7.06,-65.30,-2.20,63.10,999.0,999.0,999.0
200601261700,340.05,12.53,-59.70,19.00,78.70,999.0,999.0,999.0
200601261710,352.51,16.13,-52.60,30.30,82.90,999.0,999.0,999.0
200601261720,337.95,8.09,-50.00,16.40,66.40,999.0,999.0,999.0
200601261730,349.83,8.01,-46.10,23.60,69.70,999.0,999.0,999.0
200601261740,353.16,8.19,-43.90,34.10,78.00,999.0,999.0,999.0
200601261750,353.35,9.54,-44.70,27.10,71.80,999.0,999.0,999.0
200601261800,335.27,10.47,-56.10,21.10,77.20,999.0,999.0,999.0
200601261810,348.25,11.02,-42.70,25.80,68.50,999.0,999.0,999.0
200601261820,333.10,6.91,-50.50,0.30,50.80,999.0,999.0,999.0
200601261830,327.00,11.26,-72.30,4.20,76.50,999.0,999.0,999.0
200601261840,345.63,15.91,-63.50,17.30,80.80,999.0,999.0,999.0
200601261850,2.42,8.21,-27.00,27.80,54.80,999.0,999.0,999.0
200601261900,4.18,7.50,-26.00,29.80,55.80,999.0,999.0,999.0
200601261910,356.20,8.15,-39.70,25.80,65.50,999.0,999.0,999.0
200601261920,357.64,5.92,-30.90,24.00,54.90,999.0,999.0,999.0
200601261930,347.66,6.14,-39.00,12.30,51.30,999.0,999.0,999.0
200601261940,347.98,4.88,-39.80,8.00,47.80,999.0,999.0,999.0
200601261950,358.05,5.90,-25.80,24.50,50.30,999.0,999.0,999.0
200601262000,2.59,6.22,-28.50,25.80,54.30,999.0,999.0,999.0
200601262010,356.20,9.40,-39.40,29.40,68.80,999.0,999.0,999.0
200601262020,341.37,5.81,-46.20,3.00,49.20,999.0,999.0,999.0
200601262030,321.98,13.62,-75.60,-5.00,70.60,999.0,999.0,999.0
200601262040,314.27,7.44,-65.30,-24.80,40.50,999.0,999.0,999.0
200601262050,311.98,7.38,-68.30,-13.50,54.80,999.0,999.0,999.0
200601262100,324.52,10.68,-64.50,-8.40,56.10,999.0,999.0,999.0
200601262110,331.66,7.36,-58.10,-0.90,57.20,999.0,999.0,999.0
200601262120,331.32,18.64,-67.40,25.40,92.80,999.0,999.0,999.0
200601262130,1.22,6.62,-28.70,26.30,55.00,999.0,999.0,999.0
200601262140,342.56,9.18,-46.30,18.70,65.00,999.0,999.0,999.0
200601262150,336.27,6.87,-48.10,2.60,50.70,999.0,999.0,999.0
200601262200,359.64,8.42,-34.90,27.70,62.60,999.0,999.0,999.0
200601262210,350.06,10.14,-63.40,25.40,88.80,999.0,999.0,999.0
200601262220,342.08,6.93,-49.70,2.60,52.30,999.0,999.0,999.0
200601262230,354.67,10.14,-54.30,36.50,90.80,999.0,999.0,999.0
200601262240,353.39,13.69,-106.80,32.50,139.30,999.0,999.0,999.0
200601262250,18.72,21.03,-32.50,63.60,96.10,999.0,999.0,999.0
200601262300,35.67,21.58,-49.00,62.50,111.50,999.0,999.0,999.0
200601262310,312.53,6.32,-63.60,-7.60,56.00,999.0,999.0,999.0
200601262320,314.55,12.04,-70.30,26.00,96.30,999.0,999.0,999.0
200601262330,25.15,13.95,-7.50,65.50,73.00,999.0,999.0,999.0
200601262340,27.11,23.06,-36.20,112.80,149.00,999.0,999.0,999.0
200601262350,41.92,16.65,-30.80,97.90,128.70,999.0,999.0,999.0
200601301510,6.81,11.65,-31.60,69.80,101.40,999.0,999.0,999.0
200601301520,7.59,10.99,-36.70,49.50,86.20,999.0,999.0,999.0
200601301530,9.95,11.91,-69.10,76.80,145.90,999.0,999.0,999.0
200601301540,6.22,11.46,-41.00,71.10,112.10,999.0,999.0,999.0
200601301550,10.13,11.77,-34.70,67.10,101.80,999.0,999.0,999.0
200601301600,8.35,9.98,-28.50,54.70,83.20,999.0,999.0,999.0
200601301610,9.17,11.28,-29.70,72.20,101.90,999.0,999.0,999.0
200601301620,4.12,11.49,-51.50,53.30,104.80,999.0,999.0,999.0
200601301630,4.56,11.56,-36.90,56.40,93.30,999.0,999.0,999.0
200601301640,4.05,11.65,-52.90,54.60,107.50,999.0,999.0,999.0
200601301650,1.86,10.09,-36.00,43.10,79.10,999.0,999.0,999.0
200601301700,4.87,11.73,-35.90,60.80,96.70,999.0,999.0,999.0
200601301710,9.10,11.01,-33.40,93.20,126.60,999.0,999.0,999.0
200601301720,7.28,11.03,-36.30,51.30,87.60,999.0,999.0,999.0
200601301730,5.92,12.60,-52.20,68.00,120.20,999.0,999.0,999.0
200601301740,9.03,13.72,-46.90,65.60,112.50,999.0,999.0,999.0
200601301750,8.10,13.28,-45.60,66.30,111.90,999.0,999.0,999.0
200601301800,5.64,14.14,-39.80,57.80,97.60,999.0,999.0,999.0
200601301810,8.47,11.65,-35.70,62.10,97.80,999.0,999.0,999.0
200601301820,9.85,11.43,-35.10,61.90,97.00,999.0,999.0,999.0
200601301830,4.20,12.01,-40.50,65.10,105.60,999.0,999.0,999.0
200601301840,6.31,12.55,-45.30,67.90,113.20,999.0,999.0,999.0
200601301850,7.46,12.14,-33.00,54.20,87.20,999.0,999.0,999.0
200601301900,5.01,12.35,-44.50,59.10,103.60,999.0,999.0,999.0
200601301910,3.46,13.53,-52.20,63.50,115.70,999.0,999.0,999.0
200601301920,5.42,19.03,-89.10,95.00,184.10,999.0,999.0,999.0
200601301930,10.43,19.00,-79.50,122.70,202.20,999.0,999.0,999.0
200601301940,12.90,22.25,-73.40,131.10,204.50,999.0,999.0,999.0
200601301950,9.71,14.10,-51.10,96.00,147.10,999.0,999.0,999.0
200601302000,3.44,11.57,-43.80,48.00,91.80,999.0,999.0,999.0
200601302010,7.64,11.29,-33.60,70.10,103.70,999.0,999.0,999.0
200601302020,8.83,11.03,-46.50,66.60,113.10,999.0,999.0,999.0
200601310000,9.24,11.14,-30.10,65.90,96.00,999.0,999.0,999.0
200601310030,5.99,10.33,-30.20,47.40,77.60,999.0,999.0,999.0
200601310040,7.99,10.13,-30.00,42.70,72.70,999.0,999.0,999.0
200601310050,8.06,10.62,-32.70,50.20,82.90,999.0,999.0,999.0
200601310100,9.06,11.46,-28.20,83.20,111.40,999.0,999.0,999.0
200601310110,7.21,11.90,-39.40,58.90,98.30,999.0,999.0,999.0
200601310120,7.81,10.42,-31.70,45.00,76.70,999.0,999.0,999.0
200601310130,8.51,10.46,-31.70,53.30,85.00,999.0,999.0,999.0
200601310140,7.65,10.24,-29.10,45.80,74.90,999.0,999.0,999.0
200601310150,8.38,10.52,-35.30,72.40,107.70,999.0,999.0,999.0
200601310200,7.48,10.58,-36.00,50.30,86.30,999.0,999.0,999.0
200601310210,6.29,10.29,-33.00,45.70,78.70,999.0,999.0,999.0
200601310220,8.04,11.10,-32.30,76.90,109.20,999.0,999.0,999.0
200601310230,7.67,11.68,-35.80,61.30,97.10,999.0,999.0,999.0
200601310240,8.67,11.05,-31.60,60.50,92.10,999.0,999.0,999.0
200601310250,8.73,11.56,-31.80,61.40,93.20,999.0,999.0,999.0
200601310300,7.48,10.78,-31.70,52.40,84.10,999.0,999.0,999.0
200601310310,10.08,10.54,-36.20,49.40,85.60,999.0,999.0,999.0
200601310320,8.09,10.96,-30.00,50.20,80.20,999.0,999.0,999.0
200601310330,6.10,11.28,-34.00,67.70,101.70,999.0,999.0,999.0
200601310340,6.43,11.09,-35.80,53.20,89.00,999.0,999.0,999.0
200601310350,6.98,11.47,-37.30,66.30,103.60,999.0,999.0,999.0
200601310400,4.99,11.35,-42.60,52.20,94.80,999.0,999.0,999.0
200601310410,5.77,10.85,-35.30,62.90,98.20,999.0,999.0,999.0
200601310420,6.89,11.42,-43.50,59.20,102.70,999.0,999.0,999.0
200601310430,6.68,10.25,-41.90,42.90,84.80,999.0,999.0,999.0
200601310440,7.93,10.92,-37.00,55.00,92.00,999.0,999.0,999.0
200601310450,5.24,11.07,-38.80,60.10,98.90,999.0,999.0,999.0
200601310500,7.60,11.24,-41.10,59.60,100.70,999.0,999.0,999.0
200601310510,5.35,11.22,-35.10,45.50,80.60,999.0,999.0,999.0
200601310520,7.97,11.56,-38.30,52.00,90.30,999.0,999.0,999.0
200601310530,6.85,12.37,-37.80,55.60,93.40,999.0,999.0,999.0
200601310540,6.13,13.03,-42.60,58.20,100.80,999.0,999.0,999.0
200601310550,4.87,12.43,-44.30,53.00,97.30,999.0,999.0,999.0
200601310600,5.40,12.14,-38.80,50.30,89.10,999.0,999.0,999.0
200601310610,5.78,11.78,-46.40,48.30,94.70,999.0,999.0,999.0
200601310620,7.22,12.13,-45.30,53.90,99.20,999.0,999.0,999.0
200601310630,4.90,10.53,-35.20,49.60,84.80,999.0,999.0,999.0
200601310640,5.42,10.42,-33.80,45.60,79.40,999.0,999.0,999.0
200601310650,6.67,10.86,-33.10,57.00,90.10,999.0,999.0,999.0
200601310700,3.83,11.02,-42.40,56.00,98.40,999.0,999.0,999.0
200601310710,6.74,11.74,-44.90,107.40,152.30,999.0,999.0,999.0
200601310720,8.05,10.48,-44.70,75.00,119.70,999.0,999.0,999.0
200601310730,10.40,10.84,-35.60,52.70,88.30,999.0,999.0,999.0
200601310740,7.22,11.42,-42.00,59.20,101.20,999.0,999.0,999.0
200601310750,11.07,10.83,-38.90,84.20,123.10,999.0,999.0,999.0
200601310800,4.10,12.20,-38.90,62.70,101.60,999.0,999.0,999.0
200601310810,5.17,12.03,-39.80,52.40,92.20,999.0,999.0,999.0
200601310820,7.64,10.17,-42.80,56.40,99.20,999.0,999.0,999.0
200601310830,2.61,9.42,-34.40,34.80,69.20,999.0,999.0,999.0
200601310840,4.38,9.15,-37.60,42.40,80.00,999.0,999.0,999.0
200601310850,3.14,8.72,-37.20,35.20,72.40,999.0,999.0,999.0
200601310900,2.80,7.95,-33.40,30.60,64.00,999.0,999.0,999.0
200601310910,4.05,7.84,-34.20,34.20,68.40,999.0,999.0,999.0
200601310920,5.85,7.29,-31.50,36.60,68.10,999.0,999.0,999.0
200601310930,6.96,6.81,-28.70,32.50,61.20,999.0,999.0,999.0
200601310940,7.03,6.26,-25.20,35.30,60.50,999.0,999.0,999.0
200601310950,4.25,7.61,-35.80,35.80,71.60,999.0,999.0,999.0
200601311000,4.89,7.57,-36.90,33.70,70.60,999.0,999.0,999.0
200601311010,7.04,6.81,-32.30,41.80,74.10,999.0,999.0,999.0
200601311020,5.33,7.25,-36.90,34.90,71.80,999.0,999.0,999.0
200601311030,7.54,6.76,-34.70,36.30,71.00,999.0,999.0,999.0
200601311040,6.57,6.79,-37.10,35.20,72.30,999.0,999.0,999.0
200601311050,6.79,6.82,-37.00,37.30,74.30,999.0,999.0,999.0
200601311100,5.09,7.79,-48.30,33.80,82.10,999.0,999.0,999.0
200601311110,3.93,8.41,-43.40,39.80,83.20,999.0,999.0,999.0
200601311120,6.61,8.06,-36.00,32.90,68.90,999.0,999.0,999.0
200601311130,0.72,10.03,-45.20,34.80,80.00,999.0,999.0,999.0
200601311140,1.85,10.55,-41.50,37.50,79.00,999.0,999.0,999.0
200601311150,4.62,8.74,-40.00,35.30,75.30,999.0,999.0,999.0
200601311200,3.92,10.30,-51.30,38.90,90.20,999.0,999.0,999.0
200601311210,5.36,8.11,-40.70,36.50,77.20,999.0,999.0,999.0
200601311220,4.20,8.03,-34.00,43.20,77.20,999.0,999.0,999.0
200601311230,6.41,7.29,-33.90,35.00,68.90,999.0,999.0,999.0
200601311240,1.71,9.50,-39.60,38.60,78.20,999.0,999.0,999.0
200601311250,2.79,9.33,-41.30,39.00,80.30,999.0,999.0,999.0
200601311300,2.33,8.60,-39.40,37.60,77.00,999.0,999.0,999.0
200601311310,2.07,8.30,-45.50,34.40,79.90,999.0,999.0,999.0
200601311320,3.05,8.09,-38.80,38.70,77.50,999.0,999.0,999.0
200601311330,3.11,7.69,-40.40,32.40,72.80,999.0,999.0,999.0
200601311340,4.17,8.02,-37.90,36.40,74.30,999.0,999.0,999.0
200601311350,3.81,7.68,-36.10,36.90,73.00,999.0,999.0,999.0
200601311400,4.80,7.22,-43.80,33.90,77.70,999.0,999.0,999.0
200601311410,5.58,7.69,-32.50,36.70,69.20,999.0,999.0,999.0
200601311420,6.57,7.42,-39.50,35.40,74.90,999.0,999.0,999.0
200601311430,7.21,7.12,-36.90,33.80,70.70,999.0,999.0,999.0
200601311440,3.89,8.47,-48.50,40.10,88.60,999.0,999.0,999.0
200601311450,5.85,8.31,-38.00,37.80,75.80,999.0,999.0,999.0
200601311500,6.80,7.80,-35.40,34.80,70.20,999.0,999.0,999.0
200601311510,7.90,6.36,-25.00,38.10,63.10,999.0,999.0,999.0
200601311520,7.10,7.77,-38.70,36.10,74.80,999.0,999.0,999.0
200601311530,6.73,7.75,-39.80,34.10,73.90,999.0,999.0,999.0
200601311540,3.90,8.96,-36.10,38.20,74.30,999.0,999.0,999.0
200601311550,1.35,9.99,-44.20,32.70,76.90,999.0,999.0,999.0
200601311600,3.56,8.93,-41.70,35.80,77.50,999.0,999.0,999.0
200601311610,1.71,8.96,-37.20,35.40,72.60,999.0,999.0,999.0
200601311620,3.85,8.15,-37.00,37.70,74.70,999.0,999.0,999.0
200601311630,3.52,7.78,-38.50,38.10,76.60,999.0,999.0,999.0
200601311640,4.84,7.54,-42.00,32.70,74.70,999.0,999.0,999.0
200601311650,6.01,7.73,-29.90,36.80,66.70,999.0,999.0,999.0
200601311700,6.84,6.64,-26.20,32.60,58.80,999.0,999.0,999.0
200601311710,6.72,6.99,-32.20,32.00,64.20,999.0,999.0,999.0
200601311720,4.80,7.55,-41.20,34.30,75.50,999.0,999.0,999.0
200601311730,2.98,7.76,-40.70,38.50,79.20,999.0,999.0,999.0
200601311740,5.05,7.09,-41.30,31.50,72.80,999.0,999.0,999.0
200601311750,6.90,6.40,-40.50,36.30,76.80,999.0,999.0,999.0
200601311800,3.44,7.46,-44.30,31.80,76.10,999.0,999.0,999.0
200601311810,3.79,7.33,-29.40,32.00,61.40,999.0,999.0,999.0
200601311820,3.07,7.96,-35.30,29.50,64.80,999.0,999.0,999.0
200601311830,5.66,6.86,-27.00,34.30,61.30,999.0,999.0,999.0
200601311840,6.50,6.35,-25.60,32.70,58.30,999.0,999.0,999.0
200601311850,6.46,6.83,-25.50,35.20,60.70,999.0,999.0,999.0
200601311900,6.88,6.93,-28.20,37.90,66.10,999.0,999.0,999.0
200601311910,3.71,7.99,-46.60,34.60,81.20,999.0,999.0,999.0
200601311920,4.55,7.88,-45.30,39.40,84.70,999.0,999.0,999.0
200601311930,4.02,8.32,-35.30,33.40,68.70,999.0,999.0,999.0
200601311940,3.95,8.76,-40.10,37.50,77.60,999.0,999.0,999.0
200601311950,4.13,8.26,-44.00,38.80,82.80,999.0,999.0,999.0
200601312000,3.77,9.07,-41.90,35.60,77.50,999.0,999.0,999.0
200601312010,4.28,7.86,-36.60,34.00,70.60,999.0,999.0,999.0
200601312020,5.23,6.97,-31.00,29.10,60.10,999.0,999.0,999.0
200601312030,5.95,6.66,-40.90,31.80,72.70,999.0,999.0,999.0
200601312040,7.37,6.91,-27.80,33.00,60.80,999.0,999.0,999.0
200601312050,3.26,9.23,-40.80,39.20,80.00,999.0,999.0,999.0
200601312100,1.96,8.25,-37.20,32.10,69.30,999.0,999.0,999.0
200601312110,5.11,6.95,-25.80,33.70,59.50,999.0,999.0,999.0
200601312120,6.33,6.18,-19.20,33.10,52.30,999.0,999.0,999.0
200601312130,5.55,7.10,-34.00,31.90,65.90,999.0,999.0,999.0
200601312140,1.05,8.16,-43.80,34.50,78.30,999.0,999.0,999.0
200601312150,2.25,8.07,-43.30,35.60,78.90,999.0,999.0,999.0
200601312200,2.20,7.86,-36.60,34.50,71.10,999.0,999.0,999.0
200601312210,2.47,8.03,-37.00,37.30,74.30,999.0,999.0,999.0
200601312220,3.96,7.74,-53.00,36.40,89.40,999.0,999.0,999.0
200601312230,6.02,6.93,-28.80,32.50,61.30,999.0,999.0,999.0
200601312240,4.79,6.99,-33.00,35.00,68.00,999.0,999.0,999.0
200601312250,3.84,7.42,-43.20,33.00,76.20,999.0,999.0,999.0
200601312300,5.85,7.56,-36.40,35.00,71.40,999.0,999.0,999.0
200601312310,5.83,7.33,-33.70,32.90,66.60,999.0,999.0,999.0
200601312320,6.63,7.19,-36.00,34.30,70.30,999.0,999.0,999.0
200601312330,3.30,8.51,-39.50,35.00,74.50,999.0,999.0,999.0
200601312340,4.41,7.64,-41.30,31.70,73.00,999.0,999.0,999.0
200601312350,5.13,7.73,-43.20,50.20,93.40,999.0,999.0,999.0
200602010000,6.06,7.20,-45.20,34.20,79.40,999.0,999.0,999.0
200602010010,7.23,6.75,-31.10,34.20,65.30,999.0,999.0,999.0
200602010020,6.45,7.40,-32.40,33.90,66.30,999.0,999.0,999.0
200602010030,5.91,6.96,-31.30,37.40,68.70,999.0,999.0,999.0
200602010040,5.56,7.42,-30.80,40.90,71.70,999.0,999.0,999.0
200602010050,4.02,7.97,-38.00,40.60,78.60,999.0,999.0,999.0
200602010100,4.07,8.16,-31.20,35.60,66.80,999.0,999.0,999.0
200602010110,4.45,8.49,-42.00,35.60,77.60,999.0,999.0,999.0
200602010120,3.03,8.66,-43.00,35.50,78.50,999.0,999.0,999.0
200602010130,2.08,8.69,-44.20,33.50,77.70,999.0,999.0,999.0
200602010140,2.30,8.50,-48.90,36.50,85.40,999.0,999.0,999.0
200602010150,3.00,8.62,-47.90,33.00,80.90,999.0,999.0,999.0
200602010200,2.89,9.12,-41.50,35.40,76.90,999.0,999.0,999.0
200602010210,6.55,7.65,-31.30,33.30,64.60,999.0,999.0,999.0
200602010220,7.78,7.77,-32.00,36.10,68.10,999.0,999.0,999.0
200602010230,4.63,9.25,-47.10,30.70,77.80,999.0,999.0,999.0
200602010240,3.65,9.86,-48.80,35.50,84.30,999.0,999.0,999.0
200602010250,4.65,9.66,-46.00,38.90,84.90,999.0,999.0,999.0
200602010300,2.46,10.06,-49.50,39.60,89.10,999.0,999.0,999.0
200602010310,3.07,10.24,-39.50,39.10,78.60,999.0,999.0,999.0
200602010320,3.37,10.68,-45.40,47.50,92.90,999.0,999.0,999.0
200602010330,4.06,10.86,-45.70,45.90,91.60,999.0,999.0,999.0
200602010340,1.90,11.43,-49.50,45.50,95.00,999.0,999.0,999.0
200602010350,6.14,11.89,-48.40,40.80,89.20,999.0,999.0,999.0
200602010400,4.25,11.76,-47.10,42.40,89.50,999.0,999.0,999.0
200602010410,3.26,11.43,-44.30,47.40,91.70,999.0,999.0,999.0
200602010420,6.19,12.25,-50.60,50.90,101.50,999.0,999.0,999.0
200602010430,3.18,11.17,-48.40,38.90,87.30,999.0,999.0,999.0
200602010440,6.62,11.11,-40.30,51.20,91.50,999.0,999.0,999.0
200602010450,7.06,10.21,-43.50,48.90,92.40,999.0,999.0,999.0
200602010500,7.52,10.88,-49.50,37.90,87.40,999.0,999.0,999.0
200602010510,0.56,12.67,-54.30,43.90,98.20,999.0,999.0,999.0
200602010520,359.75,12.10,-45.80,42.60,88.40,999.0,999.0,999.0
200602010530,7.96,10.21,-46.60,40.90,87.50,999.0,999.0,999.0
200602010540,3.71,10.38,-49.50,39.30,88.80,999.0,999.0,999.0
200602010550,5.00,9.11,-41.50,35.80,77.30,999.0,999.0,999.0
200602010600,6.75,8.85,-42.30,38.60,80.90,999.0,999.0,999.0
200602010610,4.55,9.25,-45.70,34.50,80.20,999.0,999.0,999.0
200602010620,1.68,9.97,-45.20,38.30,83.50,999.0,999.0,999.0
200602010630,3.72,10.15,-43.50,44.20,87.70,999.0,999.0,999.0
200602010640,5.92,9.76,-43.50,34.30,77.80,999.0,999.0,999.0
200602010650,5.50,9.92,-43.50,38.50,82.00,999.0,999.0,999.0
200602010700,4.98,10.25,-52.50,42.90,95.40,999.0,999.0,999.0
200602010710,5.12,10.89,-53.30,39.90,93.20,999.0,999.0,999.0
200602010720,6.20,10.55,-52.30,39.90,92.20,999.0,999.0,999.0
200602010730,3.36,11.54,-49.40,47.30,96.70,999.0,999.0,999.0
200602010740,0.34,11.91,-47.00,43.20,90.20,999.0,999.0,999.0
200602010750,5.64,10.45,-51.20,47.90,99.10,999.0,999.0,999.0
200602010800,2.66,10.96,-51.80,37.90,89.70,999.0,999.0,999.0
200602010810,3.49,11.81,-43.10,43.60,86.70,999.0,999.0,999.0
200602010820,3.71,10.18,-45.00,41.70,86.70,999.0,999.0,999.0
200602010830,4.51,9.29,-44.90,36.50,81.40,999.0,999.0,999.0
200602010840,4.84,9.78,-42.00,39.90,81.90,999.0,999.0,999.0
200602010850,6.01,10.27,-42.70,37.00,79.70,999.0,999.0,999.0
200602010900,359.69,9.92,-42.00,33.00,75.00,999.0,999.0,999.0
200602010910,5.46,9.06,-45.90,37.70,83.60,999.0,999.0,999.0
200602010920,4.75,9.52,-46.10,33.90,80.00,999.0,999.0,999.0
200602010930,2.74,10.45,-46.10,43.60,89.70,999.0,999.0,999.0
200602010940,1.30,9.96,-46.30,34.90,81.20,999.0,999.0,999.0
200602010950,1.30,10.60,-46.60,35.00,81.60,999.0,999.0,999.0
200602011000,6.08,10.13,-40.50,45.50,86.00,999.0,999.0,999.0
200602011010,5.46,8.65,-38.30,39.40,77.70,999.0,999.0,999.0
200602011020,357.28,10.56,-50.50,34.00,84.50,999.0,999.0,999.0
200602011030,5.53,8.54,-46.00,37.30,83.30,999.0,999.0,999.0
200602011040,5.84,8.39,-39.40,35.00,74.40,999.0,999.0,999.0
200602011050,359.73,10.82,-44.80,36.80,81.60,999.0,999.0,999.0
200602011100,1.24,10.43,-43.10,42.60,85.70,999.0,999.0,999.0
200602011110,4.18,10.09,-43.50,40.10,83.60,999.0,999.0,999.0
200602011120,3.89,9.26,-45.50,33.10,78.60,999.0,999.0,999.0
200602011130,359.85,9.25,-41.50,31.80,73.30,999.0,999.0,999.0
200602011140,6.52,9.61,-44.20,38.80,83.00,999.0,999.0,999.0
200602011150,4.72,8.39,-50.30,35.00,85.30,999.0,999.0,999.0
200602011200,3.53,8.80,-43.10,33.50,76.60,999.0,999.0,999.0
200602011210,2.95,10.08,-41.10,37.10,78.20,999.0,999.0,999.0
200602011220,6.20,8.82,-40.80,37.80,78.60,999.0,999.0,999.0
200602011230,6.97,8.63,-32.20,41.30,73.50,999.0,999.0,999.0
200602011240,4.43,9.10,-47.80,38.00,85.80,999.0,999.0,999.0
200602011250,5.20,10.01,-49.20,34.30,83.50,999.0,999.0,999.0
200602011300,7.10,8.85,-35.40,41.60,77.00,999.0,999.0,999.0
200602011310,6.02,8.53,-45.80,34.90,80.70,999.0,999.0,999.0
200602011320,4.35,8.47,-47.40,37.70,85.10,999.0,999.0,999.0
200602011330,3.47,9.37,-39.00,38.50,77.50,999.0,999.0,999.0
200602011340,5.97,8.98,-38.40,38.00,76.40,999.0,999.0,999.0
200602011350,4.37,10.17,-40.40,39.40,79.80,999.0,999.0,999.0
200602011400,5.87,7.86,-40.70,36.60,77.30,999.0,999.0,999.0
200602011410,6.24,7.90,-29.70,41.60,71.30,999.0,999.0,999.0
200602011420,2.86,9.66,-41.80,37.90,79.70,999.0,999.0,999.0
200602011430,6.67,8.80,-47.10,37.60,84.70,999.0,999.0,999.0
200602011440,5.25,8.73,-42.10,34.50,76.60,999.0,999.0,999.0
200602011450,4.30,9.48,-41.00,39.20,80.20,999.0,999.0,999.0
200602011500,359.73,10.34,-50.30,37.60,87.90,999.0,999.0,999.0
200602011510,2.96,10.06,-43.00,49.00,92.00,999.0,999.0,999.0
200602011520,2.75,9.12,-39.00,40.00,79.00,999.0,999.0,999.0
200602011530,5.97,7.92,-37.40,38.30,75.70,999.0,999.0,999.0
200602011540,4.13,9.26,-44.40,34.50,78.90,999.0,999.0,999.0
200602011550,4.84,8.30,-35.30,37.20,72.50,999.0,999.0,999.0
200602011600,4.95,8.50,-34.20,36.60,70.80,999.0,999.0,999.0
200602011610,5.57,8.49,-39.20,40.00,79.20,999.0,999.0,999.0
200602011620,1.64,9.36,-41.00,35.60,76.60,999.0,999.0,999.0
200602011630,4.89,9.00,-38.80,35.80,74.60,999.0,999.0,999.0
200602011640,4.44,9.52,-51.90,42.00,93.90,999.0,999.0,999.0
200602011650,5.92,8.78,-34.50,38.20,72.70,999.0,999.0,999.0
200602011700,6.34,8.70,-41.30,42.50,83.80,999.0,999.0,999.0
200602011710,3.70,10.04,-41.70,39.70,81.40,999.0,999.0,999.0
200602011720,1.61,9.76,-41.20,34.50,75.70,999.0,999.0,999.0
200602011730,4.69,8.54,-39.90,33.00,72.90,999.0,999.0,999.0
200602011740,5.41,8.79,-35.90,35.60,71.50,999.0,999.0,999.0
200602011750,0.49,9.53,-42.50,37.80,80.30,999.0,999.0,999.0
200602011800,4.02,9.63,-45.50,38.80,84.30,999.0,999.0,999.0
200602011810,3.21,9.67,-47.60,36.40,84.00,999.0,999.0,999.0
200602011820,3.33,10.89,-61.50,41.00,102.50,999.0,999.0,999.0
200602011830,6.17,8.72,-38.30,41.20,79.50,999.0,999.0,999.0
200602011840,5.50,8.18,-41.40,41.00,82.40,999.0,999.0,999.0
200602011850,0.91,10.84,-49.60,40.40,90.00,999.0,999.0,999.0
200602011900,7.40,7.28,-36.00,31.60,67.60,999.0,999.0,999.0
200602011910,3.30,9.12,-43.10,36.40,79.50,999.0,999.0,999.0
200602011920,3.43,9.89,-40.20,40.50,80.70,999.0,999.0,999.0
200602011930,3.19,9.62,-38.10,37.10,75.20,999.0,999.0,999.0
200602011940,5.47,9.76,-45.60,37.40,83.00,999.0,999.0,999.0
200602011950,1.60,10.42,-41.60,36.40,78.00,999.0,999.0,999.0
200602012000,3.63,9.97,-40.30,41.70,82.00,999.0,999.0,999.0
200602012010,1.73,9.58,-44.00,34.20,78.20,999.0,999.0,999.0
200602012020,6.27,7.81,-33.70,41.00,74.70,999.0,999.0,999.0
200602012030,4.90,8.90,-43.60,38.80,82.40,999.0,999.0,999.0
200602012040,5.87,9.34,-32.40,39.00,71.40,999.0,999.0,999.0
200602012050,5.15,9.22,-36.10,38.90,75.00,999.0,999.0,999.0
200602012100,5.30,9.38,-46.60,37.70,84.30,999.0,999.0,999.0
200602012110,3.11,10.49,-45.80,35.40,81.20,999.0,999.0,999.0
200602012130,5.84,7.15,-36.80,36.60,73.40,999.0,999.0,999.0
200602012140,4.26,8.49,-43.90,41.20,85.10,999.0,999.0,999.0
200602012150,7.02,8.35,-34.40,35.80,70.20,999.0,999.0,999.0
200602012200,6.24,8.06,-35.20,34.80,70.00,999.0,999.0,999.0
200602012210,5.78,9.11,-49.10,49.00,98.10,999.0,999.0,999.0
