RUN_NAME,Mean,Stdv,Mins,Maxs,Range,STATION_FACTOR,TURB_INT,TREND_CORR_TI
200601152300,7.29,0.98,4.10,9.93,5.82,999.0,13.4,13.4
200601152310,7.11,1.02,3.87,9.98,6.11,999.0,14.4,14.4
200601152320,7.04,0.84,4.30,9.17,4.87,999.0,11.9,11.9
200601152330,6.46,0.75,4.36,8.58,4.22,999.0,11.6,11.6
200601152340,6.78,0.69,4.82,8.86,4.05,999.0,10.2,10.2
200601152350,7.33,0.72,4.73,9.33,4.60,999.0,9.9,9.9
200601160000,7.35,0.69,5.14,9.56,4.42,999.0,9.4,9.4
200601160010,7.05,0.74,4.67,9.07,4.40,999.0,10.5,10.5
200601160020,7.74,0.78,5.24,9.88,4.64,999.0,10.0,10.0
200601160030,7.98,0.74,5.85,11.48,5.63,999.0,9.3,9.3
200601160040,7.32,0.69,4.81,9.75,4.94,999.0,9.5,9.5
200601160050,7.19,0.80,4.41,9.73,5.32,999.0,11.1,11.1
200601160100,7.16,0.80,4.85,9.77,4.92,999.0,11.1,11.1
200601160110,7.01,0.87,4.12,9.65,5.53,999.0,12.4,12.4
200601160120,6.79,0.82,4.11,9.18,5.06,999.0,12.0,12.0
200601160130,7.15,0.88,4.72,10.10,5.38,999.0,12.3,12.3
200601160140,7.74,0.82,5.20,10.23,5.03,999.0,10.7,10.7
200601160150,7.74,0.79,3.98,10.21,6.23,999.0,10.2,10.2
200601160200,7.51,0.85,4.40,10.32,5.92,999.0,11.3,11.3
200601160210,7.40,1.05,4.22,10.85,6.64,999.0,14.1,14.1
200601160220,6.85,0.86,4.31,9.39,5.08,999.0,12.5,12.5
200601160230,6.82,0.82,4.24,9.43,5.19,999.0,12.1,12.1
200601160240,6.98,0.86,4.85,10.16,5.31,999.0,12.3,12.3
200601160250,6.37,0.87,3.51,8.58,5.07,999.0,13.6,13.6
200601160300,6.14,0.97,3.42,9.15,5.73,999.0,15.7,15.7
200601160310,5.83,0.79,3.61,8.07,4.46,999.0,13.6,13.6
200601160320,5.97,0.77,3.68,8.00,4.32,999.0,12.9,12.9
200601160330,6.24,0.72,3.55,8.52,4.97,999.0,11.6,11.6
200601160340,5.90,0.75,3.66,8.33,4.67,999.0,12.8,12.8
200601160350,6.38,0.70,4.02,8.58,4.56,999.0,10.9,10.9
200601160400,6.12,0.70,4.17,8.14,3.97,999.0,11.5,11.5
200601160410,5.40,0.72,3.60,7.93,4.34,999.0,13.4,13.4
200601160420,5.17,0.69,3.09,6.85,3.76,999.0,13.3,13.3
200601160430,5.58,0.68,3.65,7.39,3.74,999.0,12.3,12.3
200601160440,5.44,0.79,2.91,7.41,4.50,999.0,14.5,14.5
200601160450,5.31,0.69,3.12,7.02,3.90,999.0,13.1,13.1
200601160500,5.81,0.71,3.48,8.22,4.74,999.0,12.3,12.3
200601160510,5.31,0.63,3.22,6.85,3.62,999.0,12.0,12.0
200601160520,5.44,0.73,3.30,7.16,3.86,999.0,13.4,13.4
200601160530,5.71,0.67,3.90,7.73,3.84,999.0,11.7,11.7
200601160540,6.00,0.69,4.05,8.14,4.09,999.0,11.5,11.5
200601160550,6.86,0.80,4.14,8.89,4.74,999.0,11.7,11.7
200601160600,6.57,0.66,4.07,8.73,4.66,999.0,10.0,10.0
200601160610,5.70,0.71,3.66,8.08,4.42,999.0,12.4,12.4
200601160620,5.46,0.81,3.27,7.97,4.71,999.0,14.8,14.8
200601160630,5.62,0.70,3.52,7.71,4.18,999.0,12.4,12.4
200601160640,5.78,0.66,3.70,7.55,3.84,999.0,11.5,11.5
200601160650,5.86,0.75,3.34,8.36,5.02,999.0,12.8,12.8
200601160700,5.51,0.65,3.67,7.40,3.72,999.0,11.8,11.8
200601160710,5.27,0.63,3.36,7.47,4.11,999.0,12.0,12.0
200601160720,5.51,0.60,3.62,7.63,4.01,999.0,10.9,10.9
200601160730,5.32,0.62,3.50,7.43,3.92,999.0,11.6,11.6
200601160740,5.07,0.57,3.29,6.88,3.60,999.0,11.3,11.3
200601160750,5.09,0.56,3.15,6.68,3.53,999.0,10.9,10.9
200601160800,5.31,0.70,2.82,7.60,4.79,999.0,13.2,13.2
200601160810,5.47,0.69,3.13,7.42,4.28,999.0,12.6,12.6
200601160820,5.34,0.64,3.34,7.66,4.31,999.0,12.0,12.0
200601160830,5.35,0.62,3.60,7.50,3.90,999.0,11.7,11.7
200601160840,5.06,0.59,3.46,6.52,3.06,999.0,11.6,11.6
200601160850,4.86,0.59,3.05,6.41,3.36,999.0,12.2,12.2
200601160900,5.13,0.61,3.27,7.09,3.81,999.0,11.9,11.9
200601160910,5.09,0.60,3.06,6.79,3.73,999.0,11.8,11.8
200601160920,5.03,0.63,3.34,6.96,3.62,999.0,12.6,12.6
200601160930,5.41,0.72,2.85,7.21,4.36,999.0,13.3,13.3
200601160940,6.04,0.81,3.44,8.64,5.20,999.0,13.3,13.3
200601160950,6.64,0.88,4.02,9.17,5.15,999.0,13.2,13.2
200601161000,6.49,0.86,4.34,9.34,4.99,999.0,13.2,13.2
200601161010,6.31,0.87,3.25,8.98,5.73,999.0,13.8,13.8
200601161020,5.62,0.88,3.52,7.95,4.43,999.0,15.7,15.7
200601161030,4.98,0.71,2.53,6.74,4.20,999.0,14.2,14.2
200601161040,4.83,0.77,2.65,6.99,4.34,999.0,15.9,15.9
200601161050,5.47,0.91,3.21,8.07,4.86,999.0,16.6,16.6
200601161100,4.98,0.85,2.66,6.83,4.16,999.0,17.1,17.1
200601161110,6.23,0.92,2.94,8.25,5.30,999.0,14.7,14.7
200601161120,4.76,0.87,2.58,6.75,4.17,999.0,18.2,18.2
200601161130,5.16,0.86,2.84,7.27,4.44,999.0,16.7,16.7
200601161140,5.44,0.66,3.26,7.16,3.90,999.0,12.2,12.2
200601161150,5.44,0.85,3.09,7.20,4.11,999.0,15.7,15.7
200601161200,4.99,0.80,2.38,6.93,4.55,999.0,15.9,15.9
200601161210,5.41,0.67,3.46,6.95,3.49,999.0,12.4,12.4
200601161220,4.75,0.82,2.63,6.75,4.12,999.0,17.4,17.4
200601161230,5.22,0.71,3.13,6.89,3.75,999.0,13.6,13.6
200601161240,5.09,0.86,2.86,7.35,4.49,999.0,16.9,16.9
200601161250,5.01,0.72,3.14,6.79,3.65,999.0,14.4,14.4
200601161300,6.31,0.82,3.78,8.26,4.48,999.0,13.0,13.0
200601161310,5.27,0.75,3.25,7.03,3.78,999.0,14.2,14.2
200601161320,5.93,0.76,3.72,8.53,4.81,999.0,12.9,12.9
200601161330,6.90,0.60,4.89,8.56,3.66,999.0,8.7,8.7
200601161340,5.55,0.77,2.98,7.39,4.41,999.0,14.0,14.0
200601161350,5.91,1.22,2.85,8.71,5.86,999.0,20.6,20.6
200601161400,5.79,0.98,3.49,8.49,5.00,999.0,16.9,16.9
200601161410,6.27,1.04,3.20,9.35,6.15,999.0,16.6,16.6
200601161420,5.70,0.83,3.35,8.05,4.70,999.0,14.5,14.5
200601161430,5.29,0.68,3.11,7.04,3.93,999.0,12.8,12.8
200601161440,5.48,0.83,3.04,7.50,4.46,999.0,15.1,15.1
200601161450,4.53,0.81,2.59,6.64,4.05,999.0,17.9,17.9
200601161500,4.66,0.77,2.84,6.44,3.60,999.0,16.5,16.5
200601161510,4.56,0.70,2.87,6.21,3.34,999.0,15.2,15.2
200601161520,4.77,0.77,2.68,6.51,3.83,999.0,16.1,16.1
200601161530,4.61,0.74,2.61,6.41,3.80,999.0,16.1,16.1
200601161540,4.22,0.87,2.37,6.16,3.78,999.0,20.6,20.6
200601161550,4.65,0.85,2.56,7.12,4.57,999.0,18.2,18.2
200601161600,4.68,0.74,2.66,6.73,4.07,999.0,15.7,15.7
200601161610,3.95,0.75,2.15,5.84,3.69,999.0,19.1,19.1
200601161620,4.39,0.71,2.09,6.29,4.20,999.0,16.2,16.2
200601161630,4.55,0.61,2.75,5.89,3.14,999.0,13.4,13.4
200601161640,4.40,0.60,2.46,5.95,3.49,999.0,13.7,13.7
200601161650,4.48,0.56,2.68,5.90,3.22,999.0,12.6,12.6
200601161700,4.10,0.53,2.54,5.87,3.33,999.0,13.0,13.0
200601161710,4.32,0.70,2.54,5.98,3.44,999.0,16.3,16.3
200601161720,4.84,0.68,3.09,6.61,3.52,999.0,14.1,14.1
200601161730,4.85,0.64,2.86,6.47,3.61,999.0,13.1,13.1
200601161740,5.18,0.72,3.06,6.89,3.83,999.0,13.9,13.9
200601161750,5.68,0.85,3.06,8.08,5.01,999.0,14.9,14.9
200601161800,5.74,0.83,3.40,7.90,4.51,999.0,14.4,14.4
200601161810,5.96,0.89,3.62,8.80,5.18,999.0,15.0,15.0
200601161820,6.58,0.88,3.81,8.87,5.06,999.0,13.3,13.3
200601161830,7.14,0.86,4.55,10.01,5.46,999.0,12.0,12.0
200601161840,6.84,0.89,4.25,9.91,5.67,999.0,13.0,13.0
200601161850,7.68,1.05,4.11,10.93,6.82,999.0,13.7,13.7
200601161900,8.73,0.96,5.54,12.20,6.67,999.0,11.0,11.0
200601161910,8.27,0.89,5.50,10.96,5.45,999.0,10.7,10.7
200601161920,8.10,0.76,5.52,10.87,5.35,999.0,9.4,9.4
200601161930,7.47,0.79,4.62,9.91,5.30,999.0,10.5,10.5
200601161940,7.10,0.73,4.67,9.53,4.86,999.0,10.2,10.2
200601161950,6.50,0.78,4.04,8.93,4.89,999.0,11.9,11.9
200601162000,6.23,0.63,3.97,8.21,4.23,999.0,10.1,10.1
200601162010,6.31,0.64,4.22,7.98,3.76,999.0,10.2,10.2
200601162020,6.82,0.65,4.74,9.12,4.38,999.0,9.6,9.6
200601162030,7.14,0.69,4.57,9.65,5.07,999.0,9.6,9.6
200601162040,7.73,0.75,5.09,9.96,4.86,999.0,9.7,9.7
200601162050,7.93,0.66,5.77,10.72,4.95,999.0,8.3,8.3
200601162100,7.51,0.61,5.20,9.34,4.14,999.0,8.1,8.1
200601162110,7.34,0.61,5.16,9.25,4.09,999.0,8.3,8.3
200601162120,6.89,0.54,5.07,8.67,3.60,999.0,7.8,7.8
200601162130,6.88,0.54,4.92,8.94,4.03,999.0,7.9,7.9
200601162140,6.48,0.74,4.45,8.73,4.28,999.0,11.4,11.4
200601162150,6.30,0.54,4.20,7.55,3.35,999.0,8.6,8.6
200601162200,6.90,0.47,4.80,8.40,3.60,999.0,6.8,6.8
200601162210,7.28,0.52,5.24,8.82,3.58,999.0,7.1,7.1
200601162220,7.27,0.60,4.79,9.03,4.24,999.0,8.3,8.3
200601162230,7.49,0.60,5.52,9.25,3.73,999.0,8.0,8.0
200601162240,8.06,0.52,5.78,9.79,4.00,999.0,6.4,6.4
200601162250,7.99,0.63,5.71,10.26,4.55,999.0,7.9,7.9
200601162300,7.29,0.68,5.08,9.59,4.51,999.0,9.3,9.3
200601162310,6.85,0.63,4.76,8.62,3.86,999.0,9.2,9.2
200601162320,6.66,0.68,4.01,8.63,4.62,999.0,10.2,10.2
200601162330,6.48,0.63,4.15,8.56,4.41,999.0,9.7,9.7
200601162340,6.63,0.71,4.48,9.26,4.78,999.0,10.7,10.7
200601162350,7.45,0.71,5.16,9.90,4.74,999.0,9.6,9.6
200601170000,8.19,0.72,5.95,10.69,4.74,999.0,8.7,8.7
200601170010,8.35,0.70,5.82,10.98,5.16,999.0,8.4,8.4
200601170020,7.93,0.74,5.86,10.65,4.79,999.0,9.3,9.3
200601170030,7.61,0.60,5.39,9.66,4.27,999.0,7.9,7.9
200601170040,7.36,0.66,5.03,9.26,4.23,999.0,9.0,9.0
200601170050,6.93,0.58,4.72,8.75,4.03,999.0,8.3,8.3
200601170100,7.41,0.57,5.15,9.20,4.05,999.0,7.7,7.7
200601170110,7.22,0.63,5.07,9.36,4.28,999.0,8.8,8.8
200601170120,6.75,0.57,4.90,8.99,4.09,999.0,8.4,8.4
200601170130,6.56,0.60,4.71,8.41,3.70,999.0,9.1,9.1
200601170140,7.54,0.53,5.66,9.16,3.49,999.0,7.0,7.0
200601170150,7.41,0.70,4.92,9.71,4.79,999.0,9.4,9.4
200601170200,6.87,0.64,4.79,9.24,4.45,999.0,9.4,9.4
200601170210,7.33,0.60,5.51,9.51,4.00,999.0,8.2,8.2
200601170220,7.30,0.66,5.10,9.29,4.20,999.0,9.0,9.0
200601170230,7.10,0.60,4.55,8.96,4.41,999.0,8.4,8.4
200601170240,7.69,0.60,5.85,9.68,3.83,999.0,7.8,7.8
200601170250,7.01,0.75,4.87,9.11,4.24,999.0,10.8,10.8
200601170300,6.63,0.66,4.28,8.55,4.27,999.0,10.0,10.0
200601170310,6.46,0.68,4.16,8.57,4.41,999.0,10.6,10.6
200601170320,7.58,0.76,4.41,10.25,5.84,999.0,10.0,10.0
200601170330,7.64,0.70,4.86,10.29,5.43,999.0,9.1,9.1
200601170340,7.95,0.79,5.30,10.31,5.01,999.0,9.9,9.9
200601170350,8.10,0.80,5.28,10.85,5.56,999.0,9.9,9.9
200601170400,8.48,1.08,5.41,11.76,6.35,999.0,12.7,12.7
200601170410,9.22,1.07,5.87,13.01,7.14,999.0,11.6,11.6
200601170420,10.67,0.98,7.47,13.61,6.15,999.0,9.1,9.1
200601170430,9.65,1.33,5.78,13.81,8.03,999.0,13.8,13.8
200601170440,9.68,1.23,5.47,13.33,7.86,999.0,12.7,12.7
200601170450,9.57,1.44,6.42,14.37,7.95,999.0,15.1,15.1
200601170500,10.44,0.97,7.05,13.45,6.40,999.0,9.3,9.3
200601170510,10.15,1.09,6.59,13.49,6.90,999.0,10.7,10.7
200601170520,10.23,1.26,5.98,14.70,8.73,999.0,12.4,12.4
200601170530,10.77,1.27,6.76,15.24,8.47,999.0,11.8,11.8
200601170540,10.80,1.14,7.03,14.16,7.13,999.0,10.5,10.5
200601170550,10.56,1.30,6.83,14.51,7.68,999.0,12.3,12.3
200601170600,10.95,1.29,6.93,15.02,8.09,999.0,11.7,11.7
200601170610,10.97,1.07,7.86,14.03,6.17,999.0,9.8,9.8
200601170620,9.94,1.20,6.20,14.00,7.79,999.0,12.0,12.0
200601170630,9.50,1.41,5.48,13.26,7.77,999.0,14.8,14.8
200601170640,9.84,1.09,6.45,13.63,7.18,999.0,11.1,11.1
200601170650,9.18,1.13,6.00,12.80,6.80,999.0,12.3,12.3
200601170700,9.02,1.07,5.98,12.69,6.71,999.0,11.8,11.8
200601170710,9.99,1.06,6.60,13.78,7.19,999.0,10.6,10.6
200601170720,8.93,1.33,5.69,13.55,7.86,999.0,14.9,14.9
200601170730,8.92,1.24,5.48,12.95,7.47,999.0,13.9,13.9
200601170740,9.46,1.11,6.35,12.99,6.64,999.0,11.8,11.8
200601170750,8.63,0.98,5.34,12.43,7.09,999.0,11.3,11.3
200601170800,9.04,1.09,5.35,11.74,6.40,999.0,12.1,12.1
200601170810,9.55,1.18,5.65,13.10,7.45,999.0,12.4,12.4
200601170820,9.78,0.97,6.03,13.03,6.99,999.0,9.9,9.9
200601170830,8.12,1.08,5.15,11.97,6.82,999.0,13.3,13.3
200601170840,7.96,0.92,5.46,11.44,5.97,999.0,11.6,11.6
200601170850,7.96,1.13,4.92,11.67,6.74,999.0,14.2,14.2
200601170900,8.38,0.98,5.50,12.56,7.06,999.0,11.7,11.7
200601170910,8.31,1.09,5.40,12.41,7.02,999.0,13.2,13.2
200601170920,8.15,1.38,4.48,12.45,7.97,999.0,16.9,16.9
200601170930,7.94,1.30,4.79,12.23,7.43,999.0,16.3,16.3
200601170940,9.19,1.28,5.72,13.03,7.31,999.0,13.9,13.9
200601170950,9.28,0.96,6.21,12.64,6.43,999.0,10.3,10.3
200601171000,8.58,1.55,4.51,12.74,8.23,999.0,18.0,18.0
200601171010,10.05,1.68,5.68,14.68,9.00,999.0,16.7,16.7
200601171020,9.67,1.32,6.52,13.89,7.37,999.0,13.7,13.7
200601171030,9.12,1.50,5.30,13.46,8.16,999.0,16.4,16.4
200601171040,10.12,1.34,5.96,13.75,7.78,999.0,13.2,13.2
200601171050,10.99,1.13,7.67,15.18,7.51,999.0,10.2,10.2
200601171100,9.88,1.18,6.18,13.56,7.38,999.0,11.9,11.9
200601171110,9.99,1.33,6.18,14.04,7.86,999.0,13.3,13.3
200601171120,9.86,1.96,6.03,16.54,10.51,999.0,19.9,19.9
200601171130,10.04,2.06,4.64,15.08,10.44,999.0,20.6,20.6
200601171140,10.28,1.31,6.57,15.07,8.50,999.0,12.7,12.7
200601171150,10.48,1.35,6.83,14.60,7.77,999.0,12.9,12.9
200601171200,11.29,1.37,7.24,15.23,7.98,999.0,12.1,12.1
200601171210,11.85,1.26,8.15,15.44,7.29,999.0,10.6,10.6
200601171220,8.16,1.61,4.04,12.80,8.77,999.0,19.7,19.7
200601171230,8.14,1.30,4.34,11.69,7.35,999.0,15.9,15.9
200601171240,8.21,1.43,4.33,12.28,7.95,999.0,17.5,17.5
200601171250,7.30,1.15,4.14,10.49,6.35,999.0,15.8,15.8
200601171300,7.51,0.91,3.62,10.53,6.91,999.0,12.1,12.1
200601171310,8.54,1.01,5.68,11.42,5.74,999.0,11.9,11.9
200601171320,8.21,1.19,4.74,11.35,6.62,999.0,14.5,14.5
200601171330,8.47,0.94,4.99,11.97,6.98,999.0,11.1,11.1
200601171340,8.42,1.25,4.88,11.71,6.82,999.0,14.8,14.8
200601171350,9.32,1.19,6.07,13.07,7.00,999.0,12.7,12.7
200601171400,9.22,1.19,5.72,13.78,8.07,999.0,12.9,12.9
200601171410,9.87,1.27,6.27,14.04,7.77,999.0,12.9,12.9
200601171420,8.99,1.13,5.15,12.40,7.24,999.0,12.6,12.6
200601171430,8.97,1.11,5.76,12.29,6.53,999.0,12.3,12.3
200601171440,8.94,1.02,5.49,12.18,6.70,999.0,11.4,11.4
200601171450,8.81,0.90,5.15,11.55,6.40,999.0,10.3,10.3
200601171500,8.80,1.00,5.48,12.87,7.39,999.0,11.4,11.4
200601171510,8.18,1.22,4.69,12.58,7.88,999.0,14.9,14.9
200601171520,9.00,1.33,5.70,13.49,7.79,999.0,14.8,14.8
200601171530,8.64,1.41,5.41,12.89,7.47,999.0,16.3,16.3
200601171540,8.76,1.03,5.13,11.90,6.76,999.0,11.7,11.7
200601171550,9.48,1.23,5.82,13.98,8.15,999.0,13.0,13.0
200601171600,9.37,1.16,6.29,13.02,6.73,999.0,12.4,12.4
200601171610,10.40,1.33,6.50,14.67,8.18,999.0,12.8,12.8
200601171620,11.07,1.22,6.73,15.11,8.39,999.0,11.0,11.0
200601171630,10.46,1.33,5.80,14.76,8.96,999.0,12.8,12.8
200601171640,10.18,1.26,5.70,14.54,8.84,999.0,12.3,12.3
200601171650,9.53,1.22,5.47,14.59,9.12,999.0,12.8,12.8
200601171700,8.41,1.07,5.07,11.77,6.70,999.0,12.7,12.7
200601171710,8.96,1.03,5.97,12.50,6.53,999.0,11.4,11.4
200601171720,8.67,0.99,5.42,12.05,6.63,999.0,11.4,11.4
200601171730,9.27,1.24,5.58,13.11,7.53,999.0,13.3,13.3
200601171740,9.69,1.19,6.38,13.59,7.20,999.0,12.3,12.3
200601171750,8.97,1.16,5.79,12.94,7.15,999.0,12.9,12.9
200601171800,8.65,1.03,5.64,12.39,6.75,999.0,11.9,11.9
200601171810,9.27,1.08,6.11,12.70,6.59,999.0,11.6,11.6
200601171820,9.10,0.99,5.28,13.03,7.75,999.0,10.9,10.9
200601171830,9.08,1.41,5.68,14.45,8.77,999.0,15.6,15.6
200601171840,8.97,1.45,5.79,14.54,8.75,999.0,16.1,16.1
200601171850,8.41,0.91,5.14,11.34,6.20,999.0,10.8,10.8
200601171900,8.54,0.98,5.45,11.80,6.35,999.0,11.4,11.4
200601171910,8.77,1.01,6.24,11.72,5.48,999.0,11.5,11.5
200601171920,9.52,1.51,5.62,13.75,8.13,999.0,15.9,15.9
200601171930,7.91,1.11,4.48,11.22,6.75,999.0,14.0,14.0
200601171940,8.43,1.23,5.10,12.24,7.14,999.0,14.5,14.5
200601171950,9.02,1.21,6.08,13.13,7.05,999.0,13.4,13.4
200601172000,10.49,1.40,6.90,14.55,7.65,999.0,13.3,13.3
200601172010,8.66,1.19,4.85,13.32,8.47,999.0,13.7,13.7
200601172020,8.81,1.08,5.26,12.16,6.90,999.0,12.3,12.3
200601172030,9.08,1.20,5.99,12.31,6.32,999.0,13.3,13.3
200601172040,8.56,0.97,5.47,12.04,6.57,999.0,11.3,11.3
200601172050,8.88,1.09,5.47,12.50,7.03,999.0,12.2,12.2
200601172100,8.32,1.01,4.89,12.20,7.32,999.0,12.2,12.2
200601172110,8.75,1.12,5.26,12.14,6.87,999.0,12.7,12.7
200601172120,7.74,1.03,4.78,10.89,6.11,999.0,13.4,13.4
200601172130,7.82,0.96,5.12,10.91,5.79,999.0,12.3,12.3
200601172140,8.07,1.24,4.56,12.29,7.73,999.0,15.4,15.4
200601172150,7.48,1.08,4.04,10.75,6.71,999.0,14.4,14.4
200601172200,8.24,1.16,5.09,12.84,7.75,999.0,14.1,14.1
200601172210,8.29,1.16,4.61,11.40,6.79,999.0,14.0,14.0
200601172220,8.57,1.47,5.09,13.33,8.24,999.0,17.1,17.1
200601172230,8.02,1.08,5.43,11.50,6.07,999.0,13.5,13.5
200601172240,9.10,1.32,5.23,12.64,7.42,999.0,14.5,14.5
200601172250,8.67,1.03,4.86,11.33,6.47,999.0,11.9,11.9
200601172300,8.80,1.19,5.49,12.48,6.99,999.0,13.5,13.5
200601172310,8.73,1.23,4.76,12.97,8.21,999.0,14.1,14.1
200601172320,8.54,1.01,5.59,12.73,7.14,999.0,11.8,11.8
200601172330,7.65,1.32,4.88,13.01,8.13,999.0,17.2,17.2
200601172340,10.50,1.19,6.46,14.83,8.36,999.0,11.3,11.3
200601172350,9.37,1.51,4.81,13.26,8.45,999.0,16.1,16.1
200601180000,8.74,1.32,4.50,13.18,8.68,999.0,15.1,15.1
200601180010,9.70,1.25,5.39,13.48,8.09,999.0,12.9,12.9
200601180020,9.05,1.69,4.09,13.69,9.60,999.0,18.7,18.7
200601180030,8.81,1.12,5.41,12.54,7.13,999.0,12.7,12.7
200601180040,8.67,1.29,5.13,12.42,7.29,999.0,14.8,14.8
200601180050,8.35,1.29,4.76,12.95,8.19,999.0,15.5,15.5
200601180100,7.63,1.28,4.00,12.34,8.34,999.0,16.8,16.8
200601180110,7.88,1.26,4.23,12.23,8.00,999.0,16.0,16.0
200601180120,8.61,1.51,4.67,13.24,8.57,999.0,17.6,17.6
200601180130,7.82,1.26,4.59,11.45,6.86,999.0,16.1,16.1
200601180140,8.04,1.20,4.92,13.10,8.18,999.0,14.9,14.9
200601180150,8.94,1.31,4.70,12.92,8.22,999.0,14.7,14.7
200601180200,8.45,0.96,5.77,11.90,6.14,999.0,11.4,11.4
200601180210,7.33,0.70,4.56,11.13,6.57,999.0,9.5,9.5
200601180220,9.72,1.58,5.18,14.39,9.20,999.0,16.3,16.3
200601180230,9.87,1.32,5.41,13.88,8.47,999.0,13.4,13.4
200601180240,9.63,1.15,6.21,13.13,6.92,999.0,12.0,12.0
200601180250,8.50,1.10,4.74,11.63,6.88,999.0,12.9,12.9
200601180300,8.10,1.08,5.16,11.94,6.77,999.0,13.3,13.3
200601180310,7.76,1.19,4.23,11.24,7.01,999.0,15.3,15.3
200601180320,9.30,1.24,5.48,13.44,7.96,999.0,13.3,13.3
200601180330,9.94,1.46,5.30,14.39,9.08,999.0,14.6,14.6
200601180340,9.84,1.29,5.55,14.23,8.68,999.0,13.1,13.1
200601180350,7.99,1.37,4.22,11.87,7.65,999.0,17.1,17.1
200601180400,8.33,1.40,3.99,11.98,7.99,999.0,16.9,16.9
200601180410,8.31,1.42,5.01,12.40,7.39,999.0,17.1,17.1
200601180420,8.96,0.98,6.11,12.39,6.28,999.0,10.9,10.9
200601180430,8.32,1.07,4.86,12.54,7.68,999.0,12.9,12.9
200601180440,7.66,1.40,4.47,12.10,7.63,999.0,18.2,18.2
200601180450,8.37,1.50,4.85,12.82,7.97,999.0,17.9,17.9
200601180500,9.63,1.43,5.98,13.65,7.67,999.0,14.9,14.9
200601180510,8.97,1.27,5.32,12.70,7.38,999.0,14.2,14.2
200601180520,8.80,1.14,5.07,12.91,7.84,999.0,13.0,13.0
200601180530,8.84,1.18,5.34,12.33,7.00,999.0,13.4,13.4
200601180540,7.47,1.20,3.15,11.47,8.31,999.0,16.1,16.1
200601180550,6.93,1.20,3.48,9.91,6.43,999.0,17.3,17.3
200601180600,7.05,1.15,3.73,10.43,6.70,999.0,16.4,16.4
200601180610,8.18,1.15,4.97,12.42,7.45,999.0,14.1,14.1
200601180620,7.67,1.13,4.47,11.01,6.55,999.0,14.7,14.7
200601180630,8.46,1.23,5.25,12.33,7.08,999.0,14.6,14.6
200601180640,8.80,1.37,4.93,13.67,8.74,999.0,15.6,15.6
200601180650,8.46,1.23,5.56,12.80,7.24,999.0,14.6,14.6
200601180700,6.86,1.12,3.85,10.27,6.42,999.0,16.3,16.3
200601180710,7.63,1.15,4.45,10.82,6.37,999.0,15.1,15.1
200601180720,7.37,1.00,4.79,11.38,6.59,999.0,13.5,13.5
200601180730,7.84,1.18,4.49,11.02,6.53,999.0,15.1,15.1
200601180800,7.25,1.26,3.64,11.00,7.36,999.0,17.4,17.4
200601180810,8.14,1.17,4.85,11.94,7.09,999.0,14.3,14.3
200601180820,8.23,1.23,4.80,12.38,7.59,999.0,15.0,15.0
200601180830,7.99,1.54,4.34,12.35,8.01,999.0,19.2,19.2
200601180840,6.85,1.05,3.80,9.79,5.99,999.0,15.4,15.4
200601180850,7.56,1.22,4.23,12.18,7.95,999.0,16.1,16.1
200601180900,6.76,1.03,3.85,10.13,6.28,999.0,15.3,15.3
200601180910,6.29,1.19,3.42,9.80,6.37,999.0,18.9,18.9
200601180920,5.95,1.25,2.83,9.67,6.84,999.0,21.0,21.0
200601180930,6.66,1.04,3.92,10.25,6.33,999.0,15.7,15.7
200601180940,6.44,1.09,3.54,9.58,6.05,999.0,16.9,16.9
200601180950,7.15,0.89,4.35,10.03,5.68,999.0,12.5,12.5
200601181000,6.25,1.09,3.13,9.59,6.46,999.0,17.4,17.4
200601181010,7.65,1.40,3.88,13.11,9.24,999.0,18.4,18.4
200601181020,6.59,1.03,4.18,9.81,5.63,999.0,15.7,15.7
200601181030,6.95,1.01,4.30,10.30,6.01,999.0,14.6,14.6
200601181040,6.42,1.27,3.29,10.19,6.90,999.0,19.9,19.9
200601181050,6.23,1.02,3.25,9.01,5.76,999.0,16.3,16.3
200601181100,6.75,1.29,2.82,10.42,7.60,999.0,19.1,19.1
200601181110,7.10,1.28,3.69,10.90,7.21,999.0,18.0,18.0
200601181120,6.31,1.35,2.57,10.69,8.12,999.0,21.4,21.4
200601181130,6.32,1.23,2.97,10.18,7.21,999.0,19.4,19.4
200601181140,7.58,1.19,4.21,11.35,7.15,999.0,15.7,15.7
200601181150,7.53,1.00,4.58,10.47,5.89,999.0,13.2,13.2
200601181200,6.20,1.21,3.34,9.45,6.11,999.0,19.5,19.5
200601181210,4.90,0.83,2.99,7.82,4.83,999.0,16.9,16.9
200601181220,6.35,1.25,3.05,9.82,6.78,999.0,19.7,19.7
200601181230,5.99,0.89,3.70,8.80,5.10,999.0,14.8,14.8
200601181240,5.52,0.95,3.18,8.44,5.26,999.0,17.2,17.2
200601181250,7.09,1.35,3.63,11.04,7.41,999.0,19.0,19.0
200601181300,7.41,0.99,4.43,10.46,6.03,999.0,13.4,13.4
200601181310,6.73,1.02,4.02,9.44,5.42,999.0,15.2,15.2
200601181320,5.49,0.99,3.06,7.96,4.90,999.0,18.0,18.0
200601181330,5.46,0.82,3.50,8.15,4.65,999.0,15.1,15.1
200601181340,6.22,1.13,3.00,9.72,6.72,999.0,18.2,18.2
200601181350,5.72,0.94,2.94,8.44,5.50,999.0,16.5,16.5
